districtid,monthid,dose1,dose2
AS_Dima Hasao,8,0,0
AS_Dima Hasao,9,0,0
AS_Dima Hasao,10,0,0
AS_Dima Hasao,11,0,0
AS_Dima Hasao,12,5280,744
AS_Dima Hasao,13,6284,2623
AS_Dima Hasao,14,11439,4268
AS_Dima Hasao,15,7568,2739
AS_Dima Hasao,16,36667,4432
AS_Dima Hasao,17,13632,6744
AS_Goalpara,1,0,0
AS_Goalpara,2,0,0
AS_Goalpara,3,0,0
AS_Goalpara,4,0,0
AS_Goalpara,5,0,0
AS_Goalpara,6,0,0
AS_Goalpara,7,0,0
AS_Goalpara,8,0,0
AS_Goalpara,9,0,0
AS_Goalpara,10,0,0
AS_Goalpara,11,0,0
AS_Goalpara,12,9473,2922
AS_Goalpara,13,19879,4839
AS_Goalpara,14,29111,11577
AS_Goalpara,15,22407,2812
AS_Goalpara,16,82561,7996
AS_Goalpara,17,125075,23299
AS_Golaghat,1,0,0
AS_Golaghat,2,0,0
AS_Golaghat,3,0,0
AS_Golaghat,4,0,0
AS_Golaghat,5,0,0
AS_Golaghat,6,0,0
AS_Golaghat,7,0,0
AS_Golaghat,8,0,0
AS_Golaghat,9,0,0
AS_Golaghat,10,0,0
AS_Golaghat,11,0,0
AS_Golaghat,12,11978,2620
AS_Golaghat,13,25722,6537
AS_Golaghat,14,40979,15634
AS_Golaghat,15,32401,2246
AS_Golaghat,16,149831,12219
AS_Golaghat,17,224441,49408
AS_Hailakandi,1,0,0
AS_Hailakandi,2,0,0
AS_Hailakandi,3,0,0
AS_Hailakandi,4,0,0
AS_Hailakandi,5,0,0
AS_Hailakandi,6,0,0
AS_Hailakandi,7,0,0
AS_Hailakandi,8,0,0
AS_Hailakandi,9,0,0
AS_Hailakandi,10,0,0
AS_Hailakandi,11,0,0
AS_Hailakandi,12,6567,1970
AS_Hailakandi,13,15714,3385
AS_Hailakandi,14,24327,9028
AS_Hailakandi,15,27491,3562
AS_Hailakandi,16,69092,8895
AS_Hailakandi,17,89509,17045
AS_Hojai,1,0,0
AS_Hojai,2,0,0
AS_Hojai,3,0,0
AS_Hojai,4,0,0
AS_Hojai,5,0,0
AS_Hojai,6,0,0
AS_Hojai,7,0,0
AS_Hojai,8,0,0
AS_Hojai,9,0,0
AS_Hojai,10,0,0
AS_Hojai,11,0,0
AS_Hojai,12,11408,1310
AS_Hojai,13,28775,3658
AS_Hojai,14,27948,14218
AS_Hojai,15,31368,13090
AS_Hojai,16,90062,16577
AS_Hojai,17,115206,19916
AS_Jorhat,1,0,0
AS_Jorhat,2,0,0
AS_Jorhat,3,0,0
AS_Jorhat,4,0,0
AS_Jorhat,5,0,0
AS_Jorhat,6,0,0
AS_Jorhat,7,0,0
AS_Jorhat,8,0,0
AS_Jorhat,9,0,0
AS_Jorhat,10,0,0
AS_Jorhat,11,0,0
AS_Jorhat,12,14296,2975
AS_Jorhat,13,32472,7072
AS_Jorhat,14,49782,16611
AS_Jorhat,15,35586,5349
AS_Jorhat,16,119537,24545
AS_Jorhat,17,247376,43527
AS_Kamrup,1,0,0
AS_Kamrup,2,0,0
AS_Kamrup,3,0,0
AS_Kamrup,4,0,0
AS_Kamrup,5,0,0
AS_Kamrup,6,0,0
AS_Kamrup,7,0,0
AS_Kamrup,8,0,0
AS_Kamrup,9,0,0
AS_Kamrup,10,0,0
AS_Kamrup,11,0,0
AS_Kamrup,12,15068,4198
AS_Kamrup,13,54751,7864
AS_Kamrup,14,94343,30781
AS_Kamrup,15,86033,8407
AS_Kamrup,16,89211,20774
AS_Kamrup,17,262708,72133
AS_Kamrup Metropolitan,1,0,0
AS_Kamrup Metropolitan,2,0,0
AS_Kamrup Metropolitan,3,0,0
AS_Kamrup Metropolitan,4,0,0
AS_Kamrup Metropolitan,5,0,0
AS_Kamrup Metropolitan,6,0,0
AS_Kamrup Metropolitan,7,0,0
AS_Kamrup Metropolitan,8,0,0
AS_Kamrup Metropolitan,9,0,0
AS_Kamrup Metropolitan,10,0,0
AS_Kamrup Metropolitan,11,0,0
AS_Kamrup Metropolitan,12,32634,9304
AS_Kamrup Metropolitan,13,70592,17710
AS_Kamrup Metropolitan,14,183143,49807
AS_Kamrup Metropolitan,15,266274,26330
AS_Kamrup Metropolitan,16,264971,60368
AS_Kamrup Metropolitan,17,191915,148784
AS_Karbi Anglong,1,0,0
AS_Karbi Anglong,2,0,0
AS_Karbi Anglong,3,0,0
AS_Karbi Anglong,4,0,0
AS_Karbi Anglong,5,0,0
AS_Karbi Anglong,6,0,0
AS_Karbi Anglong,7,0,0
AS_Karbi Anglong,8,0,0
AS_Karbi Anglong,9,0,0
AS_Karbi Anglong,10,0,0
AS_Karbi Anglong,11,0,0
AS_Karbi Anglong,12,8382,1422
AS_Karbi Anglong,13,15042,4143
AS_Karbi Anglong,14,19463,7584
AS_Karbi Anglong,15,14403,2559
AS_Karbi Anglong,16,38988,8934
AS_Karbi Anglong,17,51430,12608
AS_Karimganj,1,0,0
AS_Karimganj,2,0,0
AS_Karimganj,3,0,0
AS_Karimganj,4,0,0
AS_Karimganj,5,0,0
AS_Karimganj,6,0,0
AS_Karimganj,7,0,0
AS_Karimganj,8,0,0
AS_Karimganj,9,0,0
AS_Karimganj,10,0,0
AS_Karimganj,11,0,0
AS_Karimganj,12,11959,1376
AS_Karimganj,13,22578,3676
AS_Karimganj,14,29389,14686
AS_Karimganj,15,31375,4968
AS_Karimganj,16,83443,10824
AS_Karimganj,17,102071,24923
AS_Kokrajhar,1,0,0
AS_Kokrajhar,2,0,0
AS_Kokrajhar,3,0,0
AS_Kokrajhar,4,0,0
AS_Kokrajhar,5,0,0
AS_Kokrajhar,6,0,0
AS_Kokrajhar,7,0,0
AS_Kokrajhar,8,0,0
AS_Kokrajhar,9,0,0
AS_Kokrajhar,10,0,0
AS_Kokrajhar,11,0,0
AS_Kokrajhar,12,11357,2407
AS_Kokrajhar,13,12889,8220
AS_Kokrajhar,14,28414,7905
AS_Kokrajhar,15,24138,1420
AS_Kokrajhar,16,62287,7338
AS_Kokrajhar,17,118741,23804
AS_Lakhimpur,1,0,0
AS_Lakhimpur,2,0,0
AS_Lakhimpur,3,0,0
AS_Lakhimpur,4,0,0
AS_Lakhimpur,5,0,0
AS_Lakhimpur,6,0,0
AS_Lakhimpur,7,0,0
AS_Lakhimpur,8,0,0
AS_Lakhimpur,9,0,0
AS_Lakhimpur,10,0,0
AS_Lakhimpur,11,0,0
AS_Lakhimpur,12,9764,2309
AS_Lakhimpur,13,23129,6037
AS_Lakhimpur,14,43436,17755
AS_Lakhimpur,15,31150,4096
AS_Lakhimpur,16,124790,10536
AS_Lakhimpur,17,200789,31154
AS_Majuli,1,0,0
AS_Majuli,2,0,0
AS_Majuli,3,0,0
AS_Majuli,4,0,0
AS_Majuli,5,0,0
AS_Majuli,6,0,0
AS_Majuli,7,0,0
AS_Majuli,8,0,0
AS_Majuli,9,0,0
AS_Majuli,10,0,0
AS_Majuli,11,0,0
AS_Majuli,12,2472,791
AS_Majuli,13,10938,1582
AS_Majuli,14,13159,6563
AS_Majuli,15,12795,1395
AS_Majuli,16,32628,3721
AS_Majuli,17,29012,14244
AS_Morigaon,1,0,0
AS_Morigaon,2,0,0
AS_Morigaon,3,0,0
AS_Morigaon,4,0,0
AS_Morigaon,5,0,0
AS_Morigaon,6,0,0
AS_Morigaon,7,0,0
AS_Morigaon,8,0,0
AS_Morigaon,9,0,0
AS_Morigaon,10,0,0
AS_Morigaon,11,0,0
AS_Morigaon,12,8678,1935
AS_Morigaon,13,24313,3619
AS_Morigaon,14,25389,10729
AS_Morigaon,15,29771,2858
AS_Morigaon,16,100224,10713
AS_Morigaon,17,161768,21254
AS_Nagaon,1,0,0
AS_Nagaon,2,0,0
AS_Nagaon,3,0,0
AS_Nagaon,4,0,0
AS_Nagaon,5,0,0
AS_Nagaon,6,0,0
AS_Nagaon,7,0,0
AS_Nagaon,8,0,0
AS_Nagaon,9,0,0
AS_Nagaon,10,0,0
AS_Nagaon,11,0,0
AS_Nagaon,12,19206,4688
AS_Nagaon,13,48250,12298
AS_Nagaon,14,69226,21085
AS_Nagaon,15,72462,9888
AS_Nagaon,16,171516,25011
AS_Nagaon,17,217827,59156
AS_Nalbari,1,0,0
AS_Nalbari,2,0,0
AS_Nalbari,3,0,0
AS_Nalbari,4,0,0
AS_Nalbari,5,0,0
AS_Nalbari,6,0,0
AS_Nalbari,7,0,0
AS_Nalbari,8,0,0
AS_Nalbari,9,0,0
AS_Nalbari,10,0,0
AS_Nalbari,11,0,0
AS_Nalbari,12,5422,2278
AS_Nalbari,13,16732,4301
AS_Nalbari,14,31072,7357
AS_Nalbari,15,27856,2749
AS_Nalbari,16,60985,9061
AS_Nalbari,17,121165,25523
AS_Sivasagar,1,0,0
AS_Sivasagar,2,0,0
AS_Sivasagar,3,0,0
AS_Sivasagar,4,0,0
AS_Sivasagar,5,0,0
AS_Sivasagar,6,0,0
AS_Sivasagar,7,0,0
AS_Sivasagar,8,0,0
AS_Sivasagar,9,0,0
AS_Sivasagar,10,0,0
AS_Sivasagar,11,0,0
AS_Sivasagar,12,9647,2542
AS_Sivasagar,13,21921,5820
AS_Sivasagar,14,34181,12569
AS_Sivasagar,15,26556,3802
AS_Sivasagar,16,96220,14625
AS_Sivasagar,17,156616,26101
AS_Sonitpur,1,0,0
AS_Sonitpur,2,0,0
AS_Sonitpur,3,0,0
AS_Sonitpur,4,0,0
AS_Sonitpur,5,0,0
AS_Sonitpur,6,0,0
AS_Sonitpur,7,0,0
AS_Sonitpur,8,0,0
AS_Sonitpur,9,0,0
AS_Sonitpur,10,0,0
AS_Sonitpur,11,0,0
AS_Sonitpur,12,14801,3267
AS_Sonitpur,13,28929,10424
AS_Sonitpur,14,65710,19776
AS_Sonitpur,15,51467,32868
AS_Sonitpur,16,188781,32936
AS_Sonitpur,17,214779,36257
AS_South Salmara Mankachar,1,0,0
AS_South Salmara Mankachar,2,0,0
AS_South Salmara Mankachar,3,0,0
AS_South Salmara Mankachar,4,0,0
AS_South Salmara Mankachar,5,0,0
AS_South Salmara Mankachar,6,0,0
AS_South Salmara Mankachar,7,0,0
AS_South Salmara Mankachar,8,0,0
AS_South Salmara Mankachar,9,0,0
AS_South Salmara Mankachar,10,0,0
AS_South Salmara Mankachar,11,0,0
AS_South Salmara Mankachar,12,1863,194
AS_South Salmara Mankachar,13,2935,848
AS_South Salmara Mankachar,14,3438,2033
AS_South Salmara Mankachar,15,9882,230
AS_South Salmara Mankachar,16,35009,1518
AS_South Salmara Mankachar,17,93479,3664
AS_Tinsukia,1,0,0
AS_Tinsukia,2,0,0
AS_Tinsukia,3,0,0
AS_Tinsukia,4,0,0
AS_Tinsukia,5,0,0
AS_Tinsukia,6,0,0
AS_Tinsukia,7,0,0
AS_Tinsukia,8,0,0
AS_Tinsukia,9,0,0
AS_Tinsukia,10,0,0
AS_Tinsukia,11,0,0
AS_Tinsukia,12,10503,3302
AS_Tinsukia,13,34876,4857
AS_Tinsukia,14,36541,13737
AS_Tinsukia,15,71512,3320
AS_Tinsukia,16,117459,15650
AS_Tinsukia,17,126154,40938
AS_Udalguri,1,0,0
AS_Udalguri,2,0,0
AS_Udalguri,3,0,0
AS_Udalguri,4,0,0
AS_Udalguri,5,0,0
AS_Udalguri,6,0,0
AS_Udalguri,7,0,0
AS_Udalguri,8,0,0
AS_Udalguri,9,0,0
AS_Udalguri,10,0,0
AS_Udalguri,11,0,0
AS_Udalguri,12,6124,1660
AS_Udalguri,13,17289,4898
AS_Udalguri,14,24042,8736
AS_Udalguri,15,21968,1728
AS_Udalguri,16,54897,5011
AS_Udalguri,17,95285,22424
AS_West Karbi Anglong,1,0,0
AS_West Karbi Anglong,2,0,0
AS_West Karbi Anglong,3,0,0
AS_West Karbi Anglong,4,0,0
AS_West Karbi Anglong,5,0,0
AS_West Karbi Anglong,6,0,0
AS_West Karbi Anglong,7,0,0
AS_West Karbi Anglong,8,0,0
AS_West Karbi Anglong,9,0,0
AS_West Karbi Anglong,10,0,0
AS_West Karbi Anglong,11,0,0
AS_West Karbi Anglong,12,3048,623
AS_West Karbi Anglong,13,5973,1472
AS_West Karbi Anglong,14,6819,4319
AS_West Karbi Anglong,15,7008,620
AS_West Karbi Anglong,16,24364,1862
AS_West Karbi Anglong,17,26243,4223
BR_Araria,1,0,0
BR_Araria,2,0,0
BR_Araria,3,0,0
BR_Araria,4,0,0
BR_Araria,5,0,0
BR_Araria,6,0,0
BR_Araria,7,0,0
BR_Araria,8,0,0
BR_Araria,9,0,0
BR_Araria,10,0,0
BR_Araria,11,0,0
BR_Araria,12,18650,4580
BR_Araria,13,54148,4583
BR_Araria,14,63971,13639
BR_Araria,15,70861,7096
BR_Araria,16,137312,30292
BR_Araria,17,212973,43634
BR_Arwal,1,0,0
BR_Arwal,2,0,0
BR_Arwal,3,0,0
BR_Arwal,4,0,0
BR_Arwal,5,0,0
BR_Arwal,6,0,0
BR_Arwal,7,0,0
BR_Arwal,8,0,0
BR_Arwal,9,0,0
BR_Arwal,10,0,0
BR_Arwal,11,0,0
BR_Arwal,12,3429,2741
BR_Arwal,13,22999,2401
BR_Arwal,14,9214,7342
BR_Arwal,15,16590,296
BR_Arwal,16,55265,6159
BR_Arwal,17,102682,9535
BR_Aurangabad1,1,0,0
BR_Aurangabad1,2,0,0
BR_Aurangabad1,3,0,0
BR_Aurangabad1,4,0,0
BR_Aurangabad1,5,0,0
BR_Aurangabad1,6,0,0
BR_Aurangabad1,7,0,0
BR_Aurangabad1,8,0,0
BR_Aurangabad1,9,0,0
BR_Aurangabad1,10,0,0
BR_Aurangabad1,11,0,0
BR_Aurangabad1,12,10572,5515
BR_Aurangabad1,13,49346,7236
BR_Aurangabad1,14,50338,14059
BR_Aurangabad1,15,77358,3840
BR_Aurangabad1,16,147514,11867
BR_Aurangabad1,17,197448,28843
BR_Banka,1,0,0
BR_Banka,2,0,0
BR_Banka,3,0,0
BR_Banka,4,0,0
BR_Banka,5,0,0
BR_Banka,6,0,0
BR_Banka,7,0,0
BR_Banka,8,0,0
BR_Banka,9,0,0
BR_Banka,10,0,0
BR_Banka,11,0,0
BR_Banka,12,22628,3873
BR_Banka,13,78949,10930
BR_Banka,14,31958,22247
BR_Banka,15,47014,1114
BR_Banka,16,150291,11900
BR_Banka,17,149966,27678
BR_Begusarai,1,0,0
BR_Begusarai,2,0,0
BR_Begusarai,3,0,0
BR_Begusarai,4,0,0
BR_Begusarai,5,0,0
BR_Begusarai,6,0,0
BR_Begusarai,7,0,0
BR_Begusarai,8,0,0
BR_Begusarai,9,0,0
BR_Begusarai,10,0,0
BR_Begusarai,11,0,0
BR_Begusarai,12,16286,8531
BR_Begusarai,13,126182,10583
BR_Begusarai,14,74505,29804
BR_Begusarai,15,83753,1471
BR_Begusarai,16,157115,17654
BR_Begusarai,17,245069,44486
BR_Bhagalpur,1,0,0
BR_Bhagalpur,2,0,0
BR_Bhagalpur,3,0,0
BR_Bhagalpur,4,0,0
BR_Bhagalpur,5,0,0
BR_Bhagalpur,6,0,0
BR_Bhagalpur,7,0,0
BR_Bhagalpur,8,0,0
BR_Bhagalpur,9,0,0
BR_Bhagalpur,10,0,0
BR_Bhagalpur,11,0,0
BR_Bhagalpur,12,33320,10008
BR_Bhagalpur,13,124084,13289
BR_Bhagalpur,14,67606,33569
BR_Bhagalpur,15,106450,4920
BR_Bhagalpur,16,276855,40463
BR_Bhagalpur,17,270946,68739
BR_Bhojpur,1,0,0
BR_Bhojpur,2,0,0
BR_Bhojpur,3,0,0
BR_Bhojpur,4,0,0
BR_Bhojpur,5,0,0
BR_Bhojpur,6,0,0
BR_Bhojpur,7,0,0
BR_Bhojpur,8,0,0
BR_Bhojpur,9,0,0
BR_Bhojpur,10,0,0
BR_Bhojpur,11,0,0
BR_Bhojpur,12,10198,6089
BR_Bhojpur,13,89867,6233
BR_Bhojpur,14,61985,30598
BR_Bhojpur,15,67547,1738
BR_Bhojpur,16,130655,14627
BR_Bhojpur,17,225935,40266
BR_Buxar,1,0,0
BR_Buxar,2,0,0
BR_Buxar,3,0,0
BR_Buxar,4,0,0
BR_Buxar,5,0,0
BR_Buxar,6,0,0
BR_Buxar,7,0,0
BR_Buxar,8,0,0
BR_Buxar,9,0,0
BR_Buxar,10,0,0
BR_Buxar,11,0,0
BR_Buxar,12,11214,4453
BR_Buxar,13,66798,5418
BR_Buxar,14,37209,21219
BR_Buxar,15,46989,1037
BR_Buxar,16,102881,11110
BR_Buxar,17,140152,32555
BR_Darbhanga,1,0,0
BR_Darbhanga,2,0,0
BR_Darbhanga,3,0,0
BR_Darbhanga,4,0,0
BR_Darbhanga,5,0,0
BR_Darbhanga,6,0,0
BR_Darbhanga,7,0,0
BR_Darbhanga,8,0,0
BR_Darbhanga,9,0,0
BR_Darbhanga,10,0,0
BR_Darbhanga,11,0,0
BR_Darbhanga,12,21283,12482
BR_Darbhanga,13,138473,10863
BR_Darbhanga,14,109342,53065
BR_Darbhanga,15,139103,3008
BR_Darbhanga,16,209236,32208
BR_Darbhanga,17,342514,73986
BR_East Champaran,1,0,0
BR_East Champaran,2,0,0
BR_East Champaran,3,0,0
BR_East Champaran,4,0,0
BR_East Champaran,5,0,0
BR_East Champaran,6,0,0
BR_East Champaran,7,0,0
BR_East Champaran,8,0,0
BR_East Champaran,9,0,0
BR_East Champaran,10,0,0
BR_East Champaran,11,0,0
BR_East Champaran,12,15570,10926
BR_East Champaran,13,110500,8929
BR_East Champaran,14,155015,36009
BR_East Champaran,15,150425,1877
BR_East Champaran,16,335076,26535
BR_East Champaran,17,396507,123536
BR_Gaya,1,0,0
BR_Gaya,2,0,0
BR_Gaya,3,0,0
BR_Gaya,4,0,0
BR_Gaya,5,0,0
BR_Gaya,6,0,0
BR_Gaya,7,0,0
BR_Gaya,8,0,0
BR_Gaya,9,0,0
BR_Gaya,10,0,0
BR_Gaya,11,0,0
BR_Gaya,12,26338,16028
BR_Gaya,13,143253,17167
BR_Gaya,14,73641,32514
BR_Gaya,15,117100,33815
BR_Gaya,16,276662,49262
BR_Gaya,17,293925,53629
BR_Gopalganj,1,0,0
BR_Gopalganj,2,0,0
BR_Gopalganj,3,0,0
BR_Gopalganj,4,0,0
BR_Gopalganj,5,0,0
BR_Gopalganj,6,0,0
BR_Gopalganj,7,0,0
BR_Gopalganj,8,0,0
BR_Gopalganj,9,0,0
BR_Gopalganj,10,0,0
BR_Gopalganj,11,0,0
BR_Gopalganj,12,16702,6426
BR_Gopalganj,13,77202,6891
BR_Gopalganj,14,58192,24848
BR_Gopalganj,15,75277,2712
BR_Gopalganj,16,134143,7572
BR_Gopalganj,17,164258,36093
BR_Jamui,1,0,0
BR_Jamui,2,0,0
BR_Jamui,3,0,0
BR_Jamui,4,0,0
BR_Jamui,5,0,0
BR_Jamui,6,0,0
BR_Jamui,7,0,0
BR_Jamui,8,0,0
BR_Jamui,9,0,0
BR_Jamui,10,0,0
BR_Jamui,11,0,0
BR_Jamui,12,14645,4371
BR_Jamui,13,60576,6031
BR_Jamui,14,36099,16346
BR_Jamui,15,48818,1440
BR_Jamui,16,93398,8805
BR_Jamui,17,124843,22479
BR_Jehanabad,1,0,0
BR_Jehanabad,2,0,0
BR_Jehanabad,3,0,0
BR_Jehanabad,4,0,0
BR_Jehanabad,5,0,0
BR_Jehanabad,6,0,0
BR_Jehanabad,7,0,0
BR_Jehanabad,8,0,0
BR_Jehanabad,9,0,0
BR_Jehanabad,10,0,0
BR_Jehanabad,11,0,0
BR_Jehanabad,12,3917,3783
BR_Jehanabad,13,40509,2839
BR_Jehanabad,14,24064,8417
BR_Jehanabad,15,38002,1543
BR_Jehanabad,16,64505,14239
BR_Jehanabad,17,106089,22391
BR_Kaimur,1,0,0
BR_Kaimur,2,0,0
BR_Kaimur,3,0,0
BR_Kaimur,4,0,0
BR_Kaimur,5,0,0
BR_Kaimur,6,0,0
BR_Kaimur,7,0,0
BR_Kaimur,8,0,0
BR_Kaimur,9,0,0
BR_Kaimur,10,0,0
BR_Kaimur,11,0,0
BR_Kaimur,12,7645,4052
BR_Kaimur,13,55704,3417
BR_Kaimur,14,33399,12466
BR_Kaimur,15,45452,2025
BR_Kaimur,16,76284,8542
BR_Kaimur,17,118243,15238
BR_Katihar,1,0,0
BR_Katihar,2,0,0
BR_Katihar,3,0,0
BR_Katihar,4,0,0
BR_Katihar,5,0,0
BR_Katihar,6,0,0
BR_Katihar,7,0,0
BR_Katihar,8,0,0
BR_Katihar,9,0,0
BR_Katihar,10,0,0
BR_Katihar,11,0,0
BR_Katihar,12,13993,8996
BR_Katihar,13,63593,7712
BR_Katihar,14,54844,21686
BR_Katihar,15,87260,1144
BR_Katihar,16,159232,14053
BR_Katihar,17,234212,36384
BR_Khagaria,1,0,0
BR_Khagaria,2,0,0
BR_Khagaria,3,0,0
BR_Khagaria,4,0,0
BR_Khagaria,5,0,0
BR_Khagaria,6,0,0
BR_Khagaria,7,0,0
BR_Khagaria,8,0,0
BR_Khagaria,9,0,0
BR_Khagaria,10,0,0
BR_Khagaria,11,0,0
BR_Khagaria,12,9270,4910
BR_Khagaria,13,49325,4747
BR_Khagaria,14,35506,12705
BR_Khagaria,15,36891,1160
BR_Khagaria,16,69780,7731
BR_Khagaria,17,158969,25512
BR_Kishanganj,1,0,0
BR_Kishanganj,2,0,0
BR_Kishanganj,3,0,0
BR_Kishanganj,4,0,0
BR_Kishanganj,5,0,0
BR_Kishanganj,6,0,0
BR_Kishanganj,7,0,0
BR_Kishanganj,8,0,0
BR_Kishanganj,9,0,0
BR_Kishanganj,10,0,0
BR_Kishanganj,11,0,0
BR_Kishanganj,12,10616,5464
BR_Kishanganj,13,42521,6676
BR_Kishanganj,14,28236,14640
BR_Kishanganj,15,44865,670
BR_Kishanganj,16,86645,4997
BR_Kishanganj,17,114723,17806
BR_Lakhisarai,1,0,0
BR_Lakhisarai,2,0,0
BR_Lakhisarai,3,0,0
BR_Lakhisarai,4,0,0
BR_Lakhisarai,5,0,0
BR_Lakhisarai,6,0,0
BR_Lakhisarai,7,0,0
BR_Lakhisarai,8,0,0
BR_Lakhisarai,9,0,0
BR_Lakhisarai,10,0,0
BR_Lakhisarai,11,0,0
BR_Lakhisarai,12,5029,2389
BR_Lakhisarai,13,24840,3235
BR_Lakhisarai,14,18761,7178
BR_Lakhisarai,15,24876,571
BR_Lakhisarai,16,56872,5640
BR_Lakhisarai,17,86884,14917
BR_Madhepura,1,0,0
BR_Madhepura,2,0,0
BR_Madhepura,3,0,0
BR_Madhepura,4,0,0
BR_Madhepura,5,0,0
BR_Madhepura,6,0,0
BR_Madhepura,7,0,0
BR_Madhepura,8,0,0
BR_Madhepura,9,0,0
BR_Madhepura,10,0,0
BR_Madhepura,11,0,0
BR_Madhepura,12,12919,6240
BR_Madhepura,13,63427,5371
BR_Madhepura,14,49054,15353
BR_Madhepura,15,46183,1601
BR_Madhepura,16,75282,10015
BR_Madhepura,17,157022,31759
BR_Madhubani,1,0,0
BR_Madhubani,2,0,0
BR_Madhubani,3,0,0
BR_Madhubani,4,0,0
BR_Madhubani,5,0,0
BR_Madhubani,6,0,0
BR_Madhubani,7,0,0
BR_Madhubani,8,0,0
BR_Madhubani,9,0,0
BR_Madhubani,10,0,0
BR_Madhubani,11,0,0
BR_Madhubani,12,28075,11838
BR_Madhubani,13,135360,12420
BR_Madhubani,14,107382,52454
BR_Madhubani,15,116095,1806
BR_Madhubani,16,249923,15816
BR_Madhubani,17,297187,92332
BR_Munger,1,0,0
BR_Munger,2,0,0
BR_Munger,3,0,0
BR_Munger,4,0,0
BR_Munger,5,0,0
BR_Munger,6,0,0
BR_Munger,7,0,0
BR_Munger,8,0,0
BR_Munger,9,0,0
BR_Munger,10,0,0
BR_Munger,11,0,0
BR_Munger,12,7597,5072
BR_Munger,13,54355,5965
BR_Munger,14,26377,16646
BR_Munger,15,42315,996
BR_Munger,16,104659,12126
BR_Munger,17,138691,23645
BR_Muzaffarpur,1,0,0
BR_Muzaffarpur,2,0,0
BR_Muzaffarpur,3,0,0
BR_Muzaffarpur,4,0,0
BR_Muzaffarpur,5,0,0
BR_Muzaffarpur,6,0,0
BR_Muzaffarpur,7,0,0
BR_Muzaffarpur,8,0,0
BR_Muzaffarpur,9,0,0
BR_Muzaffarpur,10,0,0
BR_Muzaffarpur,11,0,0
BR_Muzaffarpur,12,16418,12758
BR_Muzaffarpur,13,128887,8250
BR_Muzaffarpur,14,113891,35415
BR_Muzaffarpur,15,146981,4803
BR_Muzaffarpur,16,296352,54649
BR_Muzaffarpur,17,344335,77621
BR_Nalanda,1,0,0
BR_Nalanda,2,0,0
BR_Nalanda,3,0,0
BR_Nalanda,4,0,0
BR_Nalanda,5,0,0
BR_Nalanda,6,0,0
BR_Nalanda,7,0,0
BR_Nalanda,8,0,0
BR_Nalanda,9,0,0
BR_Nalanda,10,0,0
BR_Nalanda,11,0,0
BR_Nalanda,12,19070,10958
BR_Nalanda,13,147354,11120
BR_Nalanda,14,75958,35590
BR_Nalanda,15,80828,2236
BR_Nalanda,16,222179,40772
BR_Nalanda,17,209790,69146
BR_Nawada,1,0,0
BR_Nawada,2,0,0
BR_Nawada,3,0,0
BR_Nawada,4,0,0
BR_Nawada,5,0,0
BR_Nawada,6,0,0
BR_Nawada,7,0,0
BR_Nawada,8,0,0
BR_Nawada,9,0,0
BR_Nawada,10,0,0
BR_Nawada,11,0,0
BR_Nawada,12,14590,5299
BR_Nawada,13,84814,8131
BR_Nawada,14,38692,24817
BR_Nawada,15,56790,1284
BR_Nawada,16,96684,15422
BR_Nawada,17,187598,29614
BR_Patna,1,0,0
BR_Patna,2,0,0
BR_Patna,3,0,0
BR_Patna,4,0,0
BR_Patna,5,0,0
BR_Patna,6,0,0
BR_Patna,7,0,0
BR_Patna,8,0,0
BR_Patna,9,0,0
BR_Patna,10,0,0
BR_Patna,11,0,0
BR_Patna,12,78712,27980
BR_Patna,13,264279,39013
BR_Patna,14,199827,113329
BR_Patna,15,394599,121934
BR_Patna,16,676214,174006
BR_Patna,17,849109,379557
BR_Purnia,1,0,0
BR_Purnia,2,0,0
BR_Purnia,3,0,0
BR_Purnia,4,0,0
BR_Purnia,5,0,0
BR_Purnia,6,0,0
BR_Purnia,7,0,0
BR_Purnia,8,0,0
BR_Purnia,9,0,0
BR_Purnia,10,0,0
BR_Purnia,11,0,0
BR_Purnia,12,15002,7863
BR_Purnia,13,119747,7045
BR_Purnia,14,102398,33937
BR_Purnia,15,130087,4588
BR_Purnia,16,213583,36273
BR_Purnia,17,236486,73566
BR_Rohtas,1,0,0
BR_Rohtas,2,0,0
BR_Rohtas,3,0,0
BR_Rohtas,4,0,0
BR_Rohtas,5,0,0
BR_Rohtas,6,0,0
BR_Rohtas,7,0,0
BR_Rohtas,8,0,0
BR_Rohtas,9,0,0
BR_Rohtas,10,0,0
BR_Rohtas,11,0,0
BR_Rohtas,12,17009,7829
BR_Rohtas,13,103791,9114
BR_Rohtas,14,54518,27884
BR_Rohtas,15,84405,1520
BR_Rohtas,16,151651,16328
BR_Rohtas,17,250074,47371
BR_Saharsa,1,0,0
BR_Saharsa,2,0,0
BR_Saharsa,3,0,0
BR_Saharsa,4,0,0
BR_Saharsa,5,0,0
BR_Saharsa,6,0,0
BR_Saharsa,7,0,0
BR_Saharsa,8,0,0
BR_Saharsa,9,0,0
BR_Saharsa,10,0,0
BR_Saharsa,11,0,0
BR_Saharsa,12,10411,4693
BR_Saharsa,13,63244,4772
BR_Saharsa,14,58389,21158
BR_Saharsa,15,54122,1653
BR_Saharsa,16,100314,11173
BR_Saharsa,17,132058,34030
BR_Samastipur,1,0,0
BR_Samastipur,2,0,0
BR_Samastipur,3,0,0
BR_Samastipur,4,0,0
